HCHO Reading,Location,Current Date,Next Date,Precipitation,Wind Direction,Latitude,Longitude,Elevation
7.82852669275768e-05,"DENIYAYA, MATARA",2022-03-10,2022-03-11,1.63,97.31,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-11,2022-03-12,7.21,131.69,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-12,2022-03-13,7.29,59.69,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-13,2022-03-14,1.77,52.69,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-03-14,2022-03-15,0.79,159.88,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-15,2022-03-16,0.41,158.56,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-16,2022-03-17,0.5,304.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-17,2022-03-18,12.88,288.12,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-03-18,2022-03-19,5.29,271.38,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-03-19,2022-03-20,3.69,271.5,6.3425,80.5597,316.87
6.400122580082124e-05,"DENIYAYA, MATARA",2022-03-20,2022-03-21,1.33,277.06,6.3425,80.5597,316.87
9.910284292589868e-05,"DENIYAYA, MATARA",2022-03-21,2022-03-22,0.17,276.06,6.3425,80.5597,316.87
7.884883331084272e-05,"DENIYAYA, MATARA",2022-03-22,2022-03-23,0.09,275.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-23,2022-03-24,0.07,242.56,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-03-24,2022-03-25,0.13,243.94,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-25,2022-03-26,0.9,219.38,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-26,2022-03-27,3.22,169.56,6.3425,80.5597,316.87
8.773774640937154e-05,"DENIYAYA, MATARA",2022-03-27,2022-03-28,3.98,121.88,6.3425,80.5597,316.87
8.462912963476917e-05,"DENIYAYA, MATARA",2022-03-28,2022-03-29,2.63,120.88,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-03-29,2022-03-30,8.36,147.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-03-30,2022-03-31,19.45,175.44,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-03-31,2022-04-01,2.92,187.31,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-01,2022-04-02,5.63,175.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-02,2022-04-03,11.19,197.75,6.3425,80.5597,316.87
5.7599076868455925e-05,"DENIYAYA, MATARA",2022-04-03,2022-04-04,5.74,218.56,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-04-04,2022-04-05,13.71,165.0,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-04-05,2022-04-06,4.761591448931116,163.94,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-06,2022-04-07,4.761591448931116,232.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-07,2022-04-08,10.82,186.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-08,2022-04-09,4.761591448931116,255.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-09,2022-04-10,4.86,275.12,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-10,2022-04-11,17.54,286.69,6.3425,80.5597,316.87
0.0001070883098265,"DENIYAYA, MATARA",2022-04-11,2022-04-12,11.74,278.25,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-12,2022-04-13,16.76,259.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-13,2022-04-14,13.05,242.19,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-04-14,2022-04-15,3.42,235.19,6.3425,80.5597,316.87
8.630860739140177e-05,"DENIYAYA, MATARA",2022-04-15,2022-04-16,4.65,229.69,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-04-16,2022-04-17,3.75,200.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-17,2022-04-18,6.41,219.06,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-18,2022-04-19,4.27,264.5,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-04-19,2022-04-20,5.7,277.31,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-20,2022-04-21,2.51,262.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-21,2022-04-22,4.48,216.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-22,2022-04-23,12.03,229.56,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-04-23,2022-04-24,4.83,239.69,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-24,2022-04-25,12.97,238.12,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-25,2022-04-26,14.27,176.75,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-26,2022-04-27,6.71,200.56,6.3425,80.5597,316.87
9.68696398696124e-05,"DENIYAYA, MATARA",2022-04-27,2022-04-28,14.23,130.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-04-28,2022-04-29,16.35,223.69,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-04-29,2022-04-30,6.75,249.44,6.3425,80.5597,316.87
0.0001083050453417,"DENIYAYA, MATARA",2022-04-30,2022-05-01,4.41,268.12,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-01,2022-05-02,14.55,240.94,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-02,2022-05-03,5.14,263.25,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-03,2022-05-04,2.77,262.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-04,2022-05-05,7.72,254.31,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-05,2022-05-06,16.45,260.12,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-06,2022-05-07,1.79,275.81,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-07,2022-05-08,1.41,276.0,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-08,2022-05-09,2.16,274.25,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-09,2022-05-10,10.84,266.94,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-10,2022-05-11,5.54,274.5,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-11,2022-05-12,2.14,268.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-12,2022-05-13,15.16,249.88,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-13,2022-05-14,8.4,248.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-14,2022-05-15,19.77,251.38,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-15,2022-05-16,11.62,260.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-16,2022-05-17,7.04,245.06,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-17,2022-05-18,12.49,241.56,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-18,2022-05-19,6.66,235.0,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-19,2022-05-20,6.1,234.94,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-20,2022-05-21,1.8,243.75,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-21,2022-05-22,1.3,250.12,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-22,2022-05-23,1.15,260.0,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-23,2022-05-24,2.63,256.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-24,2022-05-25,10.35,242.75,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-25,2022-05-26,4.89,247.94,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-26,2022-05-27,6.52,241.5,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-27,2022-05-28,5.62,256.12,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-05-28,2022-05-29,6.44,253.94,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-29,2022-05-30,9.67,250.12,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-30,2022-05-31,4.761591448931116,245.94,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-05-31,2022-06-01,14.62,262.12,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-01,2022-06-02,7.5,263.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-02,2022-06-03,5.97,264.69,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-03,2022-06-04,4.31,257.88,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-04,2022-06-05,1.95,258.19,6.3425,80.5597,316.87
7.789365335364425e-05,"DENIYAYA, MATARA",2022-06-05,2022-06-06,3.83,243.25,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-06,2022-06-07,6.13,242.88,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-07,2022-06-08,1.8,245.81,6.3425,80.5597,316.87
9.900890710946562e-05,"DENIYAYA, MATARA",2022-06-08,2022-06-09,1.68,253.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-09,2022-06-10,3.12,246.75,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-10,2022-06-11,3.52,249.69,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-11,2022-06-12,1.97,263.12,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-12,2022-06-13,1.71,262.75,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-13,2022-06-14,4.34,266.62,6.3425,80.5597,316.87
9.853320736171024e-05,"DENIYAYA, MATARA",2022-06-14,2022-06-15,1.88,272.94,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-15,2022-06-16,4.39,269.0,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-16,2022-06-17,12.53,263.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-17,2022-06-18,7.68,256.56,6.3425,80.5597,316.87
7.05725510757713e-05,"DENIYAYA, MATARA",2022-06-18,2022-06-19,7.24,234.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-19,2022-06-20,3.27,251.5,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-20,2022-06-21,5.03,256.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-21,2022-06-22,2.14,263.56,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-22,2022-06-23,1.81,252.94,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-23,2022-06-24,1.75,261.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-24,2022-06-25,2.97,267.69,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-06-25,2022-06-26,3.7,267.62,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-26,2022-06-27,2.41,275.81,6.3425,80.5597,316.87
7.738115287762488e-05,"DENIYAYA, MATARA",2022-06-27,2022-06-28,0.28,278.31,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-28,2022-06-29,0.43,283.81,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-29,2022-06-30,0.95,282.31,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-06-30,2022-07-01,1.81,283.44,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-01,2022-07-02,0.51,281.69,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-02,2022-07-03,2.13,277.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-03,2022-07-04,6.2,275.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-04,2022-07-05,1.98,286.06,6.3425,80.5597,316.87
5.6872733782000846e-05,"DENIYAYA, MATARA",2022-07-05,2022-07-06,1.81,282.38,6.3425,80.5597,316.87
0.0001040935371215,"DENIYAYA, MATARA",2022-07-06,2022-07-07,0.53,281.0,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-07,2022-07-08,0.45,286.38,6.3425,80.5597,316.87
6.58368636986783e-05,"DENIYAYA, MATARA",2022-07-08,2022-07-09,0.25,285.94,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-09,2022-07-10,0.2,281.31,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-10,2022-07-11,3.86,275.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-11,2022-07-12,1.33,263.88,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-12,2022-07-13,0.12,271.06,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-13,2022-07-14,0.09,263.06,6.3425,80.5597,316.87
6.064839515640578e-05,"DENIYAYA, MATARA",2022-07-14,2022-07-15,1.07,263.81,6.3425,80.5597,316.87
6.606611124691266e-05,"DENIYAYA, MATARA",2022-07-15,2022-07-16,0.69,266.25,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-16,2022-07-17,0.98,269.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-17,2022-07-18,1.79,272.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-18,2022-07-19,2.84,284.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-19,2022-07-20,6.88,287.06,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-20,2022-07-21,4.98,274.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-21,2022-07-22,7.74,271.0,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-22,2022-07-23,7.51,262.69,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-23,2022-07-24,3.06,265.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-24,2022-07-25,0.51,282.5,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-25,2022-07-26,8.31,287.88,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-26,2022-07-27,12.93,298.88,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-27,2022-07-28,9.56,305.25,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-28,2022-07-29,11.59,309.56,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-29,2022-07-30,3.78,271.38,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-07-30,2022-07-31,16.98,246.69,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-07-31,2022-08-01,14.22,261.06,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-01,2022-08-02,4.761591448931116,260.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-02,2022-08-03,16.95,265.06,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-03,2022-08-04,10.14,253.75,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-04,2022-08-05,7.0,256.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-05,2022-08-06,3.85,266.38,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-06,2022-08-07,1.16,262.88,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-07,2022-08-08,0.94,256.56,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-08,2022-08-09,0.98,258.0,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-09,2022-08-10,0.29,267.19,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-10,2022-08-11,0.0,276.69,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-11,2022-08-12,0.01,285.62,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-12,2022-08-13,0.03,284.88,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-13,2022-08-14,0.14,285.19,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-14,2022-08-15,1.69,283.12,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-15,2022-08-16,1.43,241.38,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-16,2022-08-17,1.03,218.5,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-17,2022-08-18,1.53,239.38,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-18,2022-08-19,2.03,256.19,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-19,2022-08-20,2.22,256.75,6.3425,80.5597,316.87
5.7615212272614325e-05,"DENIYAYA, MATARA",2022-08-20,2022-08-21,1.14,263.56,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-21,2022-08-22,2.46,261.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-22,2022-08-23,6.85,268.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-23,2022-08-24,3.44,272.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-24,2022-08-25,1.36,275.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-25,2022-08-26,1.41,273.69,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-26,2022-08-27,9.63,258.56,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-27,2022-08-28,3.98,273.38,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-28,2022-08-29,1.43,275.38,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-08-29,2022-08-30,1.42,270.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-30,2022-08-31,4.761591448931116,278.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-08-31,2022-09-01,4.761591448931116,265.31,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-01,2022-09-02,5.99,264.31,6.3425,80.5597,316.87
9.8111664159159e-05,"DENIYAYA, MATARA",2022-09-02,2022-09-03,4.13,254.0,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-03,2022-09-04,2.74,255.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-04,2022-09-05,4.33,249.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-05,2022-09-06,4.761591448931116,251.06,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-06,2022-09-07,6.68,258.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-07,2022-09-08,2.8,264.75,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-08,2022-09-09,0.38,264.12,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-09,2022-09-10,0.19,250.06,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-10,2022-09-11,0.33,252.0,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-11,2022-09-12,0.16,259.88,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-12,2022-09-13,0.1,264.62,6.3425,80.5597,316.87
0.0001113375526485,"DENIYAYA, MATARA",2022-09-13,2022-09-14,0.05,249.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-14,2022-09-15,0.06,232.0,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-15,2022-09-16,0.03,248.88,6.3425,80.5597,316.87
6.176912313608768e-05,"DENIYAYA, MATARA",2022-09-16,2022-09-17,0.04,259.81,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-17,2022-09-18,0.01,260.56,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-18,2022-09-19,0.04,259.31,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-19,2022-09-20,0.31,263.31,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-20,2022-09-21,0.15,265.5,6.3425,80.5597,316.87
8.1695769544229e-05,"DENIYAYA, MATARA",2022-09-21,2022-09-22,0.39,261.0,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-22,2022-09-23,0.31,267.0,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-23,2022-09-24,0.42,275.75,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-24,2022-09-25,0.61,284.44,6.3425,80.5597,316.87
6.408974121809015e-05,"DENIYAYA, MATARA",2022-09-25,2022-09-26,2.44,284.12,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-26,2022-09-27,2.4,270.44,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-27,2022-09-28,1.37,270.75,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-28,2022-09-29,2.22,257.69,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-09-29,2022-09-30,3.77,257.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-09-30,2022-10-01,5.14,251.0,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-01,2022-10-02,7.26,267.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-02,2022-10-03,6.63,267.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-03,2022-10-04,7.09,275.75,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-04,2022-10-05,2.61,274.38,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-05,2022-10-06,2.44,269.31,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-10-06,2022-10-07,0.88,268.81,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-07,2022-10-08,1.33,271.94,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-10-08,2022-10-09,1.14,285.44,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-10-09,2022-10-10,6.39,267.44,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-10,2022-10-11,3.85,264.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-11,2022-10-12,2.0,243.75,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-12,2022-10-13,4.89,241.19,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-13,2022-10-14,13.21,269.06,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-14,2022-10-15,4.761591448931116,257.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-15,2022-10-16,18.97,255.25,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-16,2022-10-17,17.61,250.0,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-17,2022-10-18,12.54,261.12,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-18,2022-10-19,8.14,283.75,6.3425,80.5597,316.87
8.946707260719336e-05,"DENIYAYA, MATARA",2022-10-19,2022-10-20,9.1,277.75,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-20,2022-10-21,10.21,282.5,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-21,2022-10-22,14.85,286.62,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-22,2022-10-23,4.761591448931116,298.88,6.3425,80.5597,316.87
9.16560803424453e-05,"DENIYAYA, MATARA",2022-10-23,2022-10-24,13.97,280.81,6.3425,80.5597,316.87
